URL,Description,Type
https://xbrfw.otzo.com/,Mitsui Sumitomo Bank Card,Phishing
https://2v21i49.duckdns.org/,Aeon bank,Phishing
https://qwsqfb.cfd/,Amazon,Phishing
https://azrsyd1092653.start.page/,Facebook,Phishing
https://www.ana.co.jp/en/us/arrow_b/ ,Ana,Not Phishing
https://dizg9g.sendsmtp.com/,Mercari,Phishing
https://www.adobe.com/nl/ ,adobe,Not Phishing
https://www.kueronekayaaetn.co.jp.jordan23.cn/,Yamato Transport,Phishing
https://case-1000056435788567.start.page/,Facebook,Phishing
https://qfdsgshh.vizvaz.com/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/k-mx_v1/ ,Ana,Not Phishing
https://shilitaohua.cc/index.php?id=*,SAISON CARD,Phishing
https://ijaem.net/counter.php?id=5944&file=https://big-lobe-web-mail-jp.cloud/,BIGLOBE,Phishing
http://www.kuereneakaycaseto.co.jp.duxwell.cn/,Yamato Transport,Phishing
https://g6t0p0.xyz/,Apple ID,Phishing
https://www.paypalobjects.com/united,paypal,Not Phishing
https://www.ana.co.jp/en/us/email_us/ ,Ana,Not Phishing
http://cklqy2wov.duckdns.org/,softbank,Phishing
https://mulhh.cfd/,Amazon,Phishing
https://ne39tbegb.duckdns.org,Aeon bank,Phishing
https://www.eki-net.pyk297.com/,Ekinet,Phishing
https://www.vefgl.com/,Ekinet,Phishing
https://www.ana.co.jp/en/us/generals/ ,Ana,Not Phishing
https://www.paypalobjects.com/pdf_logo.php ,paypal,Not Phishing
http://jfcyurfbay.duckdns.org/,Apple ID,Phishing
https://www.ithesdghmre.cn/,AEON card,Phishing
https://76d8hffe.duckdns.org,Aeon bank,Phishing
https://www.salsoeeard.co.jp.nbdxy.cn/,SAISON CARD,Phishing
https://itunes.apple.com/us/app/alibaba-for-iphone/id503451073,Alibaba,Not Phishing
https://www.americanexpress.com/city/ , americanexpress,Not Phishing
https://fergfds.organiccrap.com/,Mitsui Sumitomo Bank Card,Phishing
https://vbeorvue9rvnuo.mrbonus.com/,SAISON CARD,Phishing
https://dq8qto7w.duckdns.org,Aeon bank,Phishing
https://rasheltransport.com/@1493/cs.php,Adobe,Phishing
https://www.ana.co.jp/en/us/how_off/ ,Ana,Not Phishing
https://avemd.businessbroadbandservice.com/,BIGLOBE,Phishing
https://www.dmu327.com/,ETC,Phishing
https://invoice-disk-7d73.7xdt6qfe.workers.dev/ ,Adobe,Phishing
https://www.etc.info.freevaloanguides.com/a290dTE2NzM0OD9tYWppbWFuaWE1NUBpLnNvZnRiYW5rLmpw,ETC,Phishing
https://555oppfds.cfd/,Amazon,Phishing
https://www.paypalobjects.com/treehouse.txt ,paypal,Not Phishing
https://jytresdmsd.ikwb.com/,Apple ID,Phishing
https://zxcfewg1.cfd/,Amazon,Phishing
https://jl4ah8871.duckdns.org/,Aeon bank,Phishing
https://www.paypalobjects.com/resellers_01.php ,paypal,Not Phishing
https://www.softbank.jp/strona_17/,Softbox,Not Phishing
https://776wergwterv.cfd/index.php?info=c2c4e5e69872f8b0c049d481a9907a69,Mercari,Phishing
https://www.americanexpress.com/cnr/ , americanexpress,Not Phishing
https://www.rhhjsdfsgh45.jkub.com/,SAISON CARD,Phishing
https://trjnae4uj.xxuz.com/,SAISON CARD,Phishing
https://r67dd.cfd/,Amazon,Phishing
https://jutyjfdgsf.ezua.com/,SAISON CARD,Phishing
http://tjlkjijzyz.duckdns.org/,Apple ID,Phishing
https://www.ana.co.jp/en/us/cert-nl/ ,Ana,Not Phishing
https://jsfjmw456.dsmtp.com/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/hippo2000/ ,Ana,Not Phishing
https://rwhsb3thn.qpoe.com/,SAISON CARD,Phishing
https://www.kuerosnsaskayasatn.co.jp.hzxqd.cn/ai/third.php,Yamato Transport,Phishing
https://www.paypalobjects.com/songbird.txt ,paypal,Not Phishing
http://iiidwqfwqf.cfd/,Amazon,Phishing
https://coutterf.top/heibaofacai89.php,Sumitomo Mitsui Trust Bank,Phishing
https://www.ana.co.jp/en/us/fema/ ,Ana,Not Phishing
https://wxedd.cfd/index.php?info=*,softbank,Phishing
https://www.adobe.com/aboutadobe/pressroom/main.html ,adobe,Not Phishing
https://kingjerry.cn/index.php?info=,Amazon,Phishing
https://www.americanexpress.com/coolstuff/ , americanexpress,Not Phishing
https://bitkk.xyz/,Amazon,Phishing
https://video-r.com/1675744119,Facebook,Phishing
https://6y7ee.cfd/,Amazon,Phishing
https://q00hz8.icu/,SAISON CARD,Phishing
https://fewhegf.toythieves.com/,SAISON CARD,Phishing
https://www.dpljwea.cn/,SAISON CARD,Phishing
https://vweuovnweurv79.instanthq.com/,SAISON CARD,Phishing
https://brigeo.icu/istop3.php,Shinsei Bank,Phishing
https://saojing.cn/,ETC,Phishing
https://7u8ee.xyz/,Amazon,Phishing
http://bywtspfbyw.duckdns.org/ja/main,Apple ID,Phishing
https://q3xill.icu/,AEON card,Phishing
https://shorten-utility76532467.io.vn/,Facebook,Phishing
https://www.gogo-azamna-ouan-co-jp.faeunv.cuizao.com.cn/,Amazon,Phishing
https://heduu.cfd/,Amazon,Phishing
https://www.americanexpress.com/computer-software/ , americanexpress,Not Phishing
https://ant-4706-bxlw.deh28n96.workers.dev/,Mitsui Sumitomo Bank Card,Phishing
https://iphone.stickeronlines.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.saisnocadrjpe.com,SAISON CARD,Phishing
http://1w2ii.cfd/,Amazon,Phishing
https://ervnuerv79bterb.instanthq.com/,SAISON CARD,Phishing
https://98kee.cfd/index.php?id=,Amazon,Phishing
https://www.americanexpress.com/cert/ , americanexpress,Not Phishing
https://www.ana.co.jp/en/us/kalla/ ,Ana,Not Phishing
https://dwqgrgd.otzo.com/,Apple ID,Phishing
https://www.anazom.userinformation.galerianumismatica.com/a3IwMDY1P3,Amazon,Phishing
https://www.kuronekoyamato.co.jp.login.tivlkpn.cn/,Yamato Transport,Phishing
https://tendayouhuanjyourol.com/,Amazon,Phishing
https://www.etc.userinformation.seisyo-ikusei.com/a3IwMDY1P3,ETC,Phishing
https://www.eki-net.okhwe.com,Ekinet,Phishing
https://666ferhtj.cfd/index.php?id=*,SAISON CARD,Phishing
https://jaccasa.latghiw.cn/,JACCS,Phishing
https://www.americanexpress.com/crt/ , americanexpress,Not Phishing
http://www2.miread.co.jp.67duo.cn/,MICARD,Phishing
https://183vs7f.cn/,Apple ID,Phishing
https://jinaa.cfd/,Amazon,Phishing
https://d9bl5w.icu/,SAISON CARD,Phishing
https://lnqvpufi.duckdns.org,Aeon bank,Phishing
https://827htgdgds.cfd/index.php?id=*,Apple ID,Phishing
https://www.salsoeeard.co.jp.kbxxp.cn/,SAISON CARD,Phishing
https://q1qyy.xyz/,Amazon,Phishing
https://309587.cc/?id=*,ETC,Phishing
https://zwya1w.icu/,AEON card,Phishing
https://999ee.cfd/index.php?id=,TS CUBIC CARD_MY TS3,Phishing
https://www.ana.co.jp/en/us/beinsync/ ,Ana,Not Phishing
https://hiuguyk.ourhobby.com/,SAISON CARD,Phishing
https://xmtxmmsplkdjfr.hnh528.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/services.php ,paypal,Not Phishing
https://ke1nnh910hyfffeghea12ab0.icu/nuligan8c.php,Amazon,Phishing
http://eccbbazpxv.duckdns.org/,Apple ID,Phishing
https://e742kmfx.duckdns.org,Aeon bank,Phishing
https://dwqgregfa.ourhobby.com/,SAISON CARD,Phishing
https://www.kuronekoyamato.co.jp/en/week44/  ,Yamato Transport,Not Phishing
http://shaolin-temple.jp/mt/alt-tmpl/adobe/,Adobe,Phishing
https://rtysdfd32.2waky.com,Epos card,Phishing
https://vmfdfzlq3.duckdns.org,Aeon bank,Phishing
https://www.kuronekoyamato.co.jp/en/writing/  ,Yamato Transport,Not Phishing
https://facebook-pagesquets-19839.io.vn/,Facebook,Phishing
https://dwqghthd.dumb1.com/,Apple ID,Phishing
https://www.logmedo.com/logmedo/frmeGKjlX5JMPWJ ,Facebook,Phishing
http://urtft.duckdns.org/,Apple ID,Phishing
https://www.kuronekoyamato.co.jp/en/wm/  ,Yamato Transport,Not Phishing
https://jincc.cfd/,Amazon,Phishing
https://www.ana.co.jp/en/us/helmstext/ ,Ana,Not Phishing
https://www.etc.userinformation.jimparrott.com/a3IwMDY1P3,ETC,Phishing
https://www.paypalobjects.com/purplearrow.html ,paypal,Not Phishing
https://sunii.cfd/,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/xmlicon/  ,Yamato Transport,Not Phishing
https://fanuu.cfd/,Amazon,Phishing
https://www.paypalobjects.com/travel.php ,paypal,Not Phishing
https://www.kuronekoyamato.co.jp/en/viewcgi/  ,Yamato Transport,Not Phishing
https://black-ofertasmagalu.ntdll.top/?product=waxGoeDx43acZFKtVVrJLO5 ,Adobe,Phishing
https://pcqdd.cfd/,Amazon,Phishing
https://www.ana.co.jp/en/us/gearlog_radio/ ,Ana,Not Phishing
https://annaz0n.mhbgf.top,Amazon,Phishing
https://amzcbg.xyz/,Amazon,Phishing
https://hrehsdgzdgag.almostmy.com/,SAISON CARD,Phishing
https://biglobeweb1.weebly.com/,BIGLOBE,Phishing
https://verifikasi-facebook8.webnode.page/,Facebook,Phishing
https://htyrjdfhfsd.justdied.com/,Epos card,Phishing
https://05348174979d2e182c5556c7e86d9468.luoaihua.cn/caonige,Amazon,Phishing
https://www.americanexpress.com/citizen/ , americanexpress,Not Phishing
https://wcbyiwec79.jungleheart.com/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/clamav/ ,Ana,Not Phishing
https://111gfjj.cfd/,Amazon,Phishing
https://motoryzacja-lutek.pl/authorize.php?bxGMTiYonBa8gt5lRIdar6Rvdqa ,Facebook,Phishing
https://3df24807ec3daf3a39b82cffa8e04c6b.thebookofash.com/caonige3df24807ec3daf3a39b82cffa8e04c6b,Amazon,Phishing
https://www.ewgrthfg.serveusers.com/,SAISON CARD,Phishing
https://zazii.cfd/,Amazon,Phishing
https://www.kuerosneekayaasetn.co.jp.sxhhxm.cn/,Yamato Transport,Phishing
https://qwefdshhs.cfd/index.php?id=*,softbank,Phishing
https://1bfamn.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/autoeye/ ,Ana,Not Phishing
https://7phu93w6.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/xss-faq.txt ,paypal,Not Phishing
https://www.kuronekoyamato.co.jp/en/webtrust/  ,Yamato Transport,Not Phishing
https://771nuoevn.cfd/,Amazon,Phishing
https://www.eki-net.anp542.com,Ekinet,Phishing
https://www.aki-net.emicnetu.com/,Amazon,Phishing
https://btwer34.freetcp.com/index.php?info=,SAISON CARD,Phishing
https://www.yixiuketangdev.com/,Ekinet,Phishing
https://mob3gu7.duckdns.org,Aeon bank,Phishing
https://emtianedir.com/,Amazon,Phishing
https://wwq1115.cn/,Mitsui Sumitomo Bank Card,Phishing
https://yumgg.xyz/index.php?id=,Amazon,Phishing
https://live.expression808.com/,AEON card,Phishing
https://www.ana.co.jp/en/us/cform/ ,Ana,Not Phishing
https://f73f8ty.duckdns.org,Aeon bank,Phishing
https://999ll.cfd/index.php?id=,Amazon,Phishing
https://www.ana.co.jp/en/us/d_7/ ,Ana,Not Phishing
https://camrr.cfd/,Apple ID,Phishing
http://wwefcdsf.cfd/,Amazon,Phishing
https://saisonncard.co.jp.ccbuptgame.cn/,SAISON CARD,Phishing
https://965fnk.paintingcompany.co.nz/2.php?=,BIGLOBE,Phishing
https://888cxvxg.cfd/index.php?id=,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/linuxnews/ ,Ana,Not Phishing
http://okgcyusgfe.duckdns.org/,Apple ID,Phishing
https://emmmm.cfd/,Amazon,Phishing
https://www.paypalobjects.com/usat_logo.html ,paypal,Not Phishing
https://aeocpkncbvsggg.top/,American Express,Phishing
https://o11xoff.duckdns.org,Aeon bank,Phishing
https://www.kuerennkaycacato.co.jp.ie02.cn/,Yamato Transport,Phishing
https://wxnp4we.duckdns.org,Aeon bank,Phishing
https://111grefa.cfd/index.php?id=,SAISON CARD,Phishing
https://www.paypalobjects.com/practice_tests.html ,paypal,Not Phishing
https://www.hrtjdfgsd.mefound.com/,SAISON CARD,Phishing
https://wsfdqw.cfd/,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/w00os/  ,Yamato Transport,Not Phishing
https://www.ana.co.jp/en/us/hdtvs/ ,Ana,Not Phishing
https://www.paypalobjects.com/ruki.txt ,paypal,Not Phishing
https://kueroneakayaaetn.co.jp.dlzhjcyx.cn/,Yamato Transport,Phishing
https://666grhe8.cfd/index.php?id=,SAISON CARD,Phishing
https://www.americanexpress.com/ciu/ , americanexpress,Not Phishing
https://dsafrhfa.mrbasic.com/,Apple ID,Phishing
https://kdefsk.ink/,Yokohama Bank,Phishing
https://799uimy.cfd/,Amazon,Phishing
https://ms-academy.com.cn/jp,TEPCO,Phishing
https://www.kuronekoyamato.co.jp/en/util/  ,Yamato Transport,Not Phishing
https://eki-net.pulsetrained.com/,Ekinet,Phishing
https://niwtyy.duckdns.org,Aeon bank,Phishing
https://bitzz.xyz/,Amazon,Phishing
https://ferhergda.toythieves.com/,Mitsui Sumitomo Bank Card,Phishing
https://8d5w3m8.duckdns.org,Aeon bank,Phishing
https://fthersfda.organiccrap.com/,SAISON CARD,Phishing
https://www.nudxr.com/,Ekinet,Phishing
https://www.paypalobjects.com/winxmedia.php ,paypal,Not Phishing
https://accout-update-smba.jp.kdebc.fit/,Mitsui Sumitomo Bank Card,Phishing
https://ym5sqw.duckdns.org,Aeon bank,Phishing
https://www.paypayao.com/,PayPay,Phishing
https://fanii.cfd/,Amazon,Phishing
https://h2okenya.com/,SAISON CARD,Phishing
https://www.americanexpress.com/c3/ , americanexpress,Not Phishing
https://www.kuronekoyamato.co.jp.login.shhth.cn/,Yamato Transport,Phishing
https://hostmidas.com/jp,Amazon,Phishing
https://www.etc.userinformation.lxgeco.com/a3IwMDY1P3,ETC,Phishing
https://www.dvg818.com,ETC,Phishing
https://4omvl62q1.duckdns.org,Aeon bank,Phishing
https://igfnhjdrty.otzo.com/,SAISON CARD,Phishing
https://kddicorp-aujpy.myvnc.com/?04uth5kddl,au,Phishing
https://www.ana.co.jp/en/us/cruise-deals/ ,Ana,Not Phishing
https://asdss.xyz/,Apple ID,Phishing
https://eamcc.cfd/,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/xaj/  ,Yamato Transport,Not Phishing
http://1w2mm.cfd/,Amazon,Phishing
https://biggilope.weebly.com/,BIGLOBE,Phishing
https://www.americanexpress.com/cargo/ , americanexpress,Not Phishing
https://sksicudesar.com/lt/apply/RzlZiFNbAy/ZXhhbXBsZUBleGFtcGxlLm9yLmpw,BIGLOBE,Phishing
https://mmmljdsa.cfd/,Amazon,Phishing
https://www.paypalobjects.com/thermologo.txt ,paypal,Not Phishing
https://buyer.alibaba.com/buyer/page/webinars/how-to-source/1505004.html,Alibaba,Not Phishing
https://www.saisoncard.co.jp/xml/,Saisoncard,Not Phishing
https://k9k4ve.serveuser.com/,Mitsui Sumitomo Bank Card,Phishing
https://zazoo.cfd/,Amazon,Phishing
http://pnmixurqmi.duckdns.org/,Apple ID,Phishing
https://www.kuronekoyamato.co.jp/en/weedlog/  ,Yamato Transport,Not Phishing
https://accout.smba.jp.toad-online.com/,Mitsui Sumitomo Bank Card,Phishing
http://telezgram.vip/,Telegram,Phishing
https://www.ana.co.jp/en/us/c101/ ,Ana,Not Phishing
https://www.kuronekoyamato.co.jp/en/yuban/  ,Yamato Transport,Not Phishing
https://www2.miracd.co.jp.ca5000.cn/,MICARD,Phishing
https://www.americanexpress.com/consortium/ , americanexpress,Not Phishing
https://glolia.cn/index.php?info=*,SAISON CARD,Phishing
https://www.paypalobjects.com/vevo1_large.html ,paypal,Not Phishing
https://nnndsgsa.cfd/,Amazon,Phishing
https://jfghhtrv.ezua.com,Epos card,Phishing
https://www.kuronekoyamato.co.jp.login.hasfm.cn/,Yamato Transport,Phishing
https://www.etc.userlogin.befriendingyourex.com/a3IwMDY1P3,ETC,Phishing
https://track-cell-phones.com/?info,Amazon,Phishing
https://ugopt5.icu/,SAISON CARD,Phishing
https://priyoshopretail.com/deshbandhu,Priyoshop,Not Phishing
https://uvwoo.cfd/,Apple ID,Phishing
https://dxulsll4d.duckdns.org,Aeon bank,Phishing
https://saimoncad.bbrsijh.cn/,SAISON CARD,Phishing
https://cfvzz.cfd/,Amazon,Phishing
https://www.amozoon.top/,Amazon,Phishing
https://www.ana.co.jp/en/us/fsbo/ ,Ana,Not Phishing
https://111ew.cfd/,Amazon,Phishing
https://www.americanexpress.com/corpus/ , americanexpress,Not Phishing
https://cdkmezhfffsaedsh3ab.icu/roser3.php,Amazon,Phishing
https://www.americanexpress.com/company-info/ , americanexpress,Not Phishing
http://www2.miracd.co.jp.67duo.cn/,MICARD,Phishing
https://711nuiybimp.cfd/,Amazon,Phishing
http://www2.mieaad.co.jp.zbj777.top/,MICARD,Phishing
http://mebbaxuvmk.duckdns.org/,Apple ID,Phishing
https://trjjtrgd.itsaol.com/,SAISON CARD,Phishing
https://rf1ce3x.duckdns.org,Aeon bank,Phishing
https://asdvv.icu/,Amazon,Phishing
https://dd.usov.ski/,Shizuoka Bank,Phishing
https://www311.americanexpress.com/BOLWeb/bolfeOrder.do?request_type=orderProduct&promotion=ACP&program=ACPWEB&selleracctnbr=6430098999I&cc=US&producttypecd=IE&source=ChristmasSearchVanity , americanexpress,Not Phishing
http://sdgjiosdga.xyz/,Epos card,Phishing
https://r67gg.cfd/,Amazon,Phishing
https://wisteriakyoko.com/,Amazon,Phishing
https://www.ana.co.jp/en/us/communic/ ,Ana,Not Phishing
https://kueroneakayaaetn.co.jp.camelina.cn/,Yamato Transport,Phishing
https://jneue7.duckdns.org,Aeon bank,Phishing
http://tcdbqpnovs.duckdns.org/,Apple ID,Phishing
https://gno-aozore.co.xiangyilxjt.com/,GMO Aozora Net Bank,Phishing
https://1mhsiwwt.duckdns.org,Aeon bank,Phishing
https://htrsdfs.zzux.com/,SAISON CARD,Phishing
https://www.americanexpress.com/commnews/ , americanexpress,Not Phishing
https://familyl.tokyo/,FamilyMart,Phishing
https://winrneteik.cyou/,Ekinet,Phishing
https://82-223-216-219.cprapid.com/.sso.biglob-static.final-ext/,BIGLOBE,Phishing
https://www.americanexpress.com/cellphone/ , americanexpress,Not Phishing
https://webmail-autenticacao.northcentralus.cloudapp.azure.com/helpdes ,Adobe,Phishing
https://www.americanexpress.com/button_post/ , americanexpress,Not Phishing
https://pcqbb.cfd/,Amazon,Phishing
https://bs616.cc/index.php?id=,Apple ID,Phishing
https://cbbzonsasfergs2s.top/wollastons1.php,Sumitomo Mitsui Trust Bank,Phishing
https://grehtrfaw.gettrials.com/,SAISON CARD,Phishing
http://z-0lnr.ttqgh.com/,Apple ID,Phishing
https://www.paypalobjects.com/utf8.txt ,paypal,Not Phishing
https://neuive7rv9.itemdb.com/,softbank,Phishing
https://fewjutjhgds.vizvaz.com/,SAISON CARD,Phishing
https://9sz72k.duckdns.org,Aeon bank,Phishing
https://kuhgda.mrbonus.com/,Mitsui Sumitomo Bank Card,Phishing
https://t87yy.cfd/,Amazon,Phishing
https://www.alliancecaregiver.com/,ETC,Phishing
https://fdag.mrface.com/,TS CUBIC CARD_MY TS3,Phishing
https://zlobek.chrzanow.pl/_files_/y050r0x2/,CBIC,Phishing
https://www295.americanexpress.com/premium/credit-card-travel-insurance/home.do?vanity=amex.com/premiumservices , americanexpress,Not Phishing
https://www.americanexpress.com/consultation/ , americanexpress,Not Phishing
https://www.kuronekoyamato.co.jp/en/xna/  ,Yamato Transport,Not Phishing
https://www.minsdfci.one/,ETC,Phishing
https://fewhjtrgfa.jungleheart.com/,SAISON CARD,Phishing
https://slo02k3.duckdns.org,Aeon bank,Phishing
https://www.kuronekoyamato.co.jp/en/xan/  ,Yamato Transport,Not Phishing
https://p7xrzn.icu/,SAISON CARD,Phishing
https://www.paypalobjects.com/sdx.php ,paypal,Not Phishing
https://www.salsoeeard.co.jp.sthhd.cn/,SAISON CARD,Phishing
https://www.my-account.jcb.huahaijzl.cn/,JCB,Phishing
https://capability-capture.freetcp.com/,Epos card,Phishing
https://999gbfds.cfd/index.php?id=*,softbank,Phishing
https://pxjys.cn/,Apple ID,Phishing
https://www.kuronekoyamato.co.jp/en/workstation/  ,Yamato Transport,Not Phishing
https://indd.adobe.com/view/db74fc8c-bbc2-402b-8499-0135a3092679 ,Adobe,Phishing
https://www.arciaxdwlro6.bond/,Ministry of Internal Affairs and Communications,Phishing
https://pageia-buiia.kasimot.biz.id/adasam/disina/ ,Facebook,Phishing
https://vwd7jb1z.duckdns.org,Aeon bank,Phishing
https://emv1.wpwnndm.cn/,Epos card,Phishing
https://njjk.ink/,SAISON CARD,Phishing
https://www.softbank.jp/40/,Softbox,Not Phishing
https://1w2oo.cfd/,Amazon,Phishing
https://idlsmbcvlm.cyou/,AEON card,Phishing
https://s.amazenzcu-jp.com/,Amazon,Phishing
http://www2.miceerd.co.jp.kf8848.cn/,MICARD,Phishing
https://www.paypalobjects.com/turkheimer.html ,paypal,Not Phishing
https://www1.mlcaed.co.jp.48ecyk.cfd/,MICARD,Phishing
https://www.ana.co.jp/en/us/games-spiele/ ,Ana,Not Phishing
https://owyfzw.duckdns.org,Aeon bank,Phishing
https://333hdfgd.cfd/,Amazon,Phishing
https://www.ana.co.jp/en/us/bowen/ ,Ana,Not Phishing
https://wefsxwg.xyz/index.php?info=*,softbank,Phishing
https://www.paypalobjects.com/phrasebook.html ,paypal,Not Phishing
https://3dc4b981648cf52d7e9daefad7a0526d.oiisaninfs.com/feis,SAISON CARD,Phishing
https://farahmehdawi.elitetravellb.com/,Epos card,Phishing
https://50amtq5.duckdns.org,Aeon bank,Phishing
https://www.americanexpress.com/costs/ , americanexpress,Not Phishing
https://www.kuronekoyamato.co.jp/en/virustxt/  ,Yamato Transport,Not Phishing
https://empty-hat-5437.on.fleek.co/,Adobe,Phishing
https://www.ana.co.jp/en/us/dynamicwebpages/ ,Ana,Not Phishing
https://www.americanexpress.com/cgi-local/ , americanexpress,Not Phishing
